can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,predicted_points
True,False,100.0,100.0,154566,0,0,-2,2,1,4,1.8,0.0,7,123,0,82,False,174,535,73,90,4.0,False,629,4.7,False,,0,18,6,2826385,0,5127407,0,0,14.8,660,241.0,154,285,False,90,2199,9,5,4,43,1,0,0,0,0,0,7,404,505.8,199.8,729,142.1,25,10.89,1.13,12.02,40.14,0,0,0,0,0,0,0,139,16,210,22,33,14,85,18,,,,,,,0.45,0.0,0.05,0.5,1.64,1.76,22,9,784,80,48,14,81,17,1.02,0.16,108.11604166666667
True,False,0.0,0.0,548308,0,0,0,0,0,2,0.0,0.0,0,41,0,478,False,95,63,40,649,0.0,False,547,0.1,False,,4,18,6,8361,0,44512,0,0,0.0,5,,409,618,False,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,638,234,626,233,587,224,638,234,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,702,211,141,81,645,233,406,146,0.0,0.0,0.0
True,False,,,214572,0,0,0,0,0,1,0.0,0.0,0,59,0,479,False,174,603,40,230,1.0,False,45,0.4,False,,0,18,6,41189,0,47044,0,0,0.2,51,241.0,290,136,False,230,90,0,0,0,2,0,0,0,0,0,2,0,7,20.0,0.0,0,2.0,1,0.0,0.0,0.0,2.53,0,0,0,0,0,0,0,483,42,584,49,543,30,507,42,,,,,,,0.0,2.0,0.0,0.0,2.53,2.0,651,45,90,28,464,43,274,40,1.0,0.0,1.0
True,False,100.0,100.0,202993,0,0,-1,1,0,3,0.2,0.0,1,435,0,480,False,174,398,49,188,1.9,False,70,0.1,False,,0,18,6,24694,0,41645,0,0,10.0,78,230.0,401,505,False,188,1640,2,0,3,26,0,0,0,9,0,0,1,293,324.6,208.5,165,70.2,21,1.36,1.02,2.38,26.87,0,0,0,0,0,0,0,229,103,203,137,207,125,233,119,,,,,,,0.07,0.0,0.06,0.13,1.47,1.43,253,162,543,181,318,144,443,157,1.15,0.16,49.183107295482294
True,False,0.0,0.0,570526,0,0,-1,1,0,3,0.0,0.0,0,307,0,481,False,3,537,44,678,1.6,False,74,0.8,False,,2,18,6,253610,0,268104,0,0,10.0,82,206.0,21,21,False,678,1200,0,2,3,25,0,0,0,3,0,0,0,216,237.2,218.7,97,55.0,11,0.71,0.82,1.53,24.33,0,0,0,0,0,0,0,276,125,190,131,277,154,278,145,,,,,,,0.05,0.0,0.06,0.11,1.82,1.88,548,330,301,28,368,169,230,73,0.82,0.23,44.350081321456315
True,False,100.0,50.0,227127,0,0,-2,2,1,3,0.5,0.0,1,533,0,482,False,174,596,48,284,1.8,False,77,0.2,False,,0,18,6,95124,0,99052,0,0,10.4,86,132.0,235,599,False,284,1396,2,0,3,28,0,0,0,7,0,0,4,258,283.8,133.8,59,48.0,16,0.64,0.48,1.12,26.38,0,0,0,0,0,0,0,250,112,262,161,324,178,296,151,,,,,,,0.04,0.0,0.03,0.07,1.7,1.81,303,197,512,161,335,154,337,106,1.03,0.19,48.64658589655958
True,False,0.0,0.0,436234,0,0,0,0,0,3,0.0,0.0,0,63,0,483,False,113,12,50,371,0.0,False,251,0.0,False,,4,18,6,0,0,153,0,0,0.0,106,,409,618,False,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,783,336,782,336,775,334,783,336,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,217,136,594,218,783,336,793,341,0.0,0.0,0.0
True,False,100.0,100.0,115556,0,0,-2,2,0,2,0.8,0.0,-1,47,0,484,False,174,416,43,53,1.6,False,161,0.2,False,,0,18,6,19940,0,32145,0,0,6.5,176,244.0,304,481,False,53,1329,0,0,3,26,0,0,0,5,0,0,0,154,343.6,42.1,49,43.7,14,0.27,0.5,0.77,25.79,0,0,0,0,0,0,0,216,79,377,131,342,114,309,98,,,,,,,0.02,0.0,0.03,0.05,1.75,1.76,567,115,217,141,365,119,397,143,0.95,0.2,28.05509743034743
True,False,0.0,0.0,496179,0,0,0,0,0,3,0.0,0.0,0,13,0,485,False,104,131,45,532,0.0,False,170,0.0,False,,4,18,6,4716,0,12913,0,0,0.0,188,,409,618,False,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,718,288,715,288,696,279,718,288,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,418,258,367,62,723,289,567,216,0.0,0.0,0.0
True,False,0.0,0.0,493125,0,0,-2,2,0,2,0.0,0.0,0,416,0,486,False,28,327,43,523,1.5,False,190,0.1,False,,2,18,6,56205,0,70397,0,0,5.6,208,177.0,157,41,False,523,1250,0,0,2,29,0,0,0,1,0,0,0,96,256.4,58.1,47,36.2,14,0.13,0.16,0.29,28.59,0,0,0,0,0,0,0,269,100,349,115,344,116,339,113,,,,,,,0.01,0.0,0.01,0.02,2.06,2.09,590,132,240,158,381,126,404,145,1.01,0.14,24.68255377955378
True,False,0.0,0.0,241157,0,0,0,0,0,2,0.0,0.0,0,135,0,487,False,153,38,45,315,0.0,False,391,0.0,False,,4,18,6,0,0,2708,0,0,0.0,212,,409,618,False,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,696,265,692,264,672,262,696,265,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,383,66,332,200,701,264,726,246,0.0,0.0,0.0
True,False,,,40383,0,0,-2,2,0,1,0.0,0.0,0,161,0,488,False,174,603,43,354,2.7,False,231,0.3,False,,0,18,6,105486,0,107219,0,0,4.4,248,241.0,147,332,False,354,630,0,0,1,15,0,0,0,0,0,29,0,64,221.0,0.0,0,22.2,7,0.0,0.0,0.0,14.8,0,0,0,0,0,0,0,286,26,658,73,624,56,390,26,,,,,,,0.0,4.14,0.0,0.0,2.11,2.14,557,26,207,54,182,29,303,47,1.0,0.14,18.55333333333333
True,False,100.0,100.0,547701,0,0,-4,4,0,3,1.5,0.0,2,35,0,489,False,174,193,46,645,1.6,False,268,0.2,False,,0,18,6,41227,0,52251,0,0,9.8,282,241.0,47,236,False,645,1750,0,0,2,41,1,0,0,1,0,0,0,253,254.6,71.4,15,34.3,19,0.03,0.19,0.22,37.33,0,0,0,0,0,0,0,270,123,334,193,419,216,345,170,,,,,,,0.0,0.0,0.01,0.01,1.92,2.11,359,230,458,122,372,172,383,126,0.98,0.1,43.86465891053392
True,False,0.0,0.0,132015,0,0,0,0,0,3,0.0,0.0,0,415,0,490,False,115,7,50,70,0.0,False,319,0.0,False,,4,18,6,0,0,532,0,0,0.0,333,,409,618,False,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,781,334,779,334,773,332,781,334,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,199,120,576,202,781,334,774,327,0.0,0.0,0.0
True,False,100.0,100.0,242898,0,0,-3,3,2,3,0.8,0.0,2,61,0,491,False,174,285,62,317,4.2,False,339,2.3,False,,0,18,6,2279095,0,2164899,0,0,22.1,368,244.0,31,459,False,317,2171,11,6,2,38,0,0,0,5,0,0,13,461,559.6,295.0,761,161.0,24,10.75,1.99,12.74,38.88,0,0,0,0,0,0,0,116,41,147,103,28,16,63,44,,,,,,,0.45,0.0,0.08,0.53,1.61,1.58,62,35,745,314,35,18,128,42,0.99,0.08,132.21833333333333
True,False,0.0,0.0,445044,0,0,-3,3,0,3,0.0,0.0,0,114,0,492,False,28,562,62,402,3.7,False,381,2.2,False,,2,18,6,1487786,0,1561097,0,0,18.9,413,206.0,20,503,False,402,2386,7,4,6,41,0,0,0,3,0,0,9,426,613.6,843.8,733,218.7,27,4.06,4.03,8.09,42.39,0,0,0,0,0,0,0,93,33,17,14,32,19,17,12,3.0,,,,,,0.15,0.0,0.15,0.3,1.6,1.55,65,38,748,317,75,35,134,44,1.02,0.23,115.73557251082248
True,False,0.0,0.0,200826,0,0,-1,1,0,3,0.0,0.0,0,170,0,493,False,169,84,49,183,0.0,False,403,0.0,False,,4,18,6,2052,0,10727,0,0,0.0,434,,409,618,False,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,776,331,775,332,763,328,776,331,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,251,161,541,180,777,332,626,246,0.0,0.0,0.0
True,False,0.0,0.0,172780,0,0,-1,1,3,3,0.0,0.0,0,216,0,494,False,28,538,74,124,4.3,False,412,3.8,False,,2,18,6,2397921,0,2588050,0,0,18.0,448,241.0,358,468,False,124,1799,9,8,6,32,0,0,0,6,0,0,15,592,683.4,702.3,495,187.8,21,5.54,5.92,11.46,32.39,0,0,0,0,0,0,0,63,19,36,31,64,41,43,33,1.0,,2.0,,2.0,,0.28,0.0,0.3,0.58,1.62,1.6,18,12,785,335,30,16,100,31,1.05,0.3,133.79295202020202
True,False,100.0,100.0,441164,0,0,-3,3,2,2,0.0,0.0,-1,410,0,495,False,174,48,52,386,3.0,False,554,16.5,False,,0,18,6,2929653,0,4727393,0,0,18.8,580,200.0,20,268,False,386,2606,2,6,6,47,0,0,0,5,0,0,6,456,778.4,932.9,200,191.2,28,1.63,4.71,6.34,49.37,0,0,0,0,0,0,0,37,15,10,1,178,30,40,2,2.0,,1.0,,,,0.06,0.0,0.16,0.22,1.71,1.62,174,23,643,248,145,39,23,8,0.97,0.21,102.4651107850483
True,False,,,199249,0,0,-4,4,0,2,0.2,0.0,0,459,0,496,False,174,603,41,171,0.5,False,569,0.2,False,,0,18,6,15797,0,34314,0,0,0.5,608,200.0,261,327,False,171,194,0,0,0,3,0,0,0,2,0,0,0,20,33.4,25.2,13,7.2,1,0.12,0.24,0.36,2.47,0,0,0,0,0,0,0,462,169,419,150,424,152,461,162,,,,,,,0.06,0.0,0.11,0.17,1.15,1.39,630,160,175,109,553,192,393,142,0.46,0.0,2.085
True,False,100.0,100.0,212319,0,0,-2,2,0,4,0.8,0.0,1,430,0,497,False,174,464,68,224,2.3,False,743,0.4,False,,0,18,6,78286,0,161582,0,0,5.1,612,30.0,19,188,False,224,497,4,1,1,9,0,0,0,2,0,0,0,138,180.8,57.1,243,47.4,4,3.71,0.6,4.31,7.29,0,0,0,0,0,0,0,331,31,352,38,141,33,299,34,,,,,2.0,,0.67,0.0,0.11,0.78,1.32,1.63,34,18,770,70,248,29,281,46,0.72,0.18,34.223136363636364
True,False,0.0,0.0,221632,0,0,-1,1,1,2,0.0,0.0,0,95,0,498,False,152,597,49,259,2.7,False,580,3.5,False,,2,18,6,976569,0,1299371,0,0,10.0,619,10.0,395,543,False,259,1416,1,1,3,22,0,0,0,3,0,0,3,245,343.2,113.1,232,69.0,18,1.52,0.81,2.33,19.31,0,0,0,0,0,0,0,217,80,282,81,152,22,237,75,,,,,,,0.1,0.0,0.05,0.15,1.23,1.4,256,31,546,238,186,57,104,39,1.14,0.19,48.30187912087913
True,False,100.0,100.0,482442,0,0,-3,3,1,3,1.5,0.0,1,403,0,499,False,174,298,47,488,2.0,False,601,0.2,False,,0,18,6,60946,0,71948,0,0,15.1,572,189.0,348,286,False,488,1901,3,2,2,38,0,0,0,6,0,0,4,365,398.4,257.2,220,87.2,22,3.72,0.78,4.5,36.38,0,0,0,0,0,0,0,180,75,171,118,160,101,178,97,,,,,,,0.18,0.0,0.04,0.22,1.72,1.8,336,219,478,137,297,131,370,118,1.04,0.09,71.07742444402004
True,False,100.0,100.0,490145,0,0,-1,1,0,4,0.0,0.0,0,101,0,500,False,174,566,44,507,2.0,False,603,0.7,False,,0,18,6,150403,0,103910,0,0,1.4,636,241.0,285,480,False,507,31,0,1,0,1,0,0,0,0,0,0,0,20,24.4,11.0,17,5.2,0,0.04,0.0,0.04,0.83,0,0,0,0,0,0,0,471,45,455,52,410,53,481,52,,,,,,,0.12,0.0,0.0,0.12,2.41,2.9,535,85,288,2,294,33,247,42,0.0,0.0,6.105
True,False,0.0,0.0,235674,0,0,-1,1,0,3,0.0,0.0,0,319,0,502,False,137,75,54,313,0.0,False,631,0.0,False,,4,18,6,480,0,5494,0,0,0.0,662,,409,618,False,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,794,342,794,342,790,340,794,342,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,133,81,675,266,793,342,656,268,0.0,0.0,0.0
True,False,25.0,25.0,85971,0,0,-3,3,2,3,0.2,0.0,0,466,0,503,False,7,598,97,783,4.3,False,303,4.1,False,,1,18,6,2141985,0,2790602,0,0,13.3,663,114.0,365,146,False,783,2106,7,10,4,35,0,0,1,1,0,0,12,543,629.6,734.9,707,207.2,24,7.25,4.97,12.22,37.99,0,0,0,0,0,0,0,80,28,31,27,35,20,25,20,4.0,,,,1.0,,0.31,0.0,0.21,0.52,1.62,1.5,5,4,800,344,31,17,92,28,1.03,0.17,132.68937067099566
True,False,100.0,100.0,232859,0,0,-1,1,2,2,1.0,0.0,0,122,0,504,False,174,302,44,306,2.0,False,636,0.7,False,,0,18,6,171614,0,107909,0,0,11.6,668,241.0,256,168,False,306,1790,1,2,3,39,1,0,0,2,1,0,6,216,433.0,226.6,100,76.1,19,0.58,1.41,1.99,34.79,0,0,0,0,0,0,0,167,60,188,39,274,80,213,64,,,,,,,0.03,0.0,0.07,0.1,1.75,1.96,523,101,276,181,293,95,237,93,0.96,0.15,54.09344762182263
True,False,100.0,100.0,487053,0,0,-2,2,0,2,-0.5,0.0,0,117,0,505,False,174,238,48,496,1.7,False,682,1.5,False,,0,18,6,342074,0,599230,0,0,9.0,709,106.0,224,573,False,496,1923,0,1,2,35,1,0,0,2,0,0,0,233,354.8,256.5,132,74.5,24,0.31,1.22,1.53,33.28,0,0,0,0,0,0,0,209,75,172,36,238,63,221,67,,,,,,,0.01,0.0,0.06,0.07,1.56,1.64,315,40,524,234,352,113,163,65,1.12,0.09,43.89154506604505
True,False,100.0,100.0,491279,0,0,0,0,1,2,0.0,0.0,1,353,0,506,False,174,388,45,514,2.5,False,757,2.4,False,,0,18,6,1059189,0,1529132,0,0,7.1,718,152.0,123,376,False,514,1014,0,2,2,17,0,0,0,4,0,0,2,139,212.0,39.4,57,30.9,12,0.54,0.7,1.24,13.28,0,0,0,0,0,0,0,300,109,382,132,326,104,361,121,,,,,,,0.05,0.0,0.06,0.11,1.18,1.51,415,74,364,208,209,67,127,47,1.07,0.18,31.92871611721612
True,False,0.0,0.0,536908,0,0,0,0,0,4,0.0,0.0,0,9,0,507,False,63,30,50,629,0.0,False,696,0.0,False,,4,18,6,0,0,987,0,0,0.0,721,,409,618,False,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,791,82,790,82,783,82,791,82,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,232,50,609,42,790,82,750,86,0.0,0.0,0.0
True,False,100.0,100.0,184254,0,0,-2,2,1,1,0.5,0.0,1,174,0,508,False,174,186,48,146,2.8,False,694,1.8,False,,0,18,6,279535,0,543983,0,0,13.8,725,106.0,20,127,False,146,2160,0,0,4,37,0,0,0,1,0,68,2,293,587.8,0.0,0,58.5,24,0.0,0.0,0.0,33.6,0,0,0,0,0,0,0,105,18,770,81,758,72,271,19,,,,,,,0.0,2.83,0.0,0.0,1.4,1.54,291,11,500,72,172,26,145,21,1.0,0.17,66.89384139471638
True,False,25.0,25.0,165153,0,0,-3,3,0,3,0.0,0.0,0,482,0,509,False,10,599,62,103,1.9,False,708,0.1,False,,1,18,6,15034,0,36838,0,0,5.5,741,80.0,131,100,False,103,504,0,3,1,12,0,0,0,0,0,0,2,120,114.6,148.0,113,37.1,4,1.04,1.55,2.59,11.41,0,0,0,0,0,0,0,380,178,248,156,261,149,333,166,,,,,,,0.19,0.0,0.28,0.47,2.04,2.14,56,30,739,309,323,147,409,142,0.71,0.18,34.280499999999996
True,False,,,175941,0,0,-1,1,0,1,0.0,0.0,0,13,0,510,False,174,603,39,129,0.0,False,712,1.7,False,,0,18,6,138658,0,116867,0,0,0.0,745,241.0,14,30,False,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,579,51,559,33,512,13,579,51,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,747,71,44,11,588,51,152,23,0.0,0.0,0.0
True,False,0.0,0.0,552427,0,0,0,0,0,4,0.0,0.0,0,518,0,609,False,103,369,45,661,1.0,False,387,1.0,False,,4,18,6,434203,0,404613,0,0,0.7,421,241.0,129,618,False,661,10,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,749,67,745,66,729,67,749,67,,,,,,,0.0,0.0,0.0,0.0,0.18,0.0,461,74,410,15,499,54,212,37,0.0,0.0,3.025
True,False,100.0,100.0,499721,0,0,0,0,0,3,1.2,0.0,0,356,0,610,False,174,162,45,546,1.9,False,471,0.2,False,,0,18,6,50725,0,54928,0,0,4.2,506,241.0,7,222,False,546,359,0,2,0,5,0,0,0,0,0,0,0,51,33.2,45.2,34,11.0,3,0.2,0.56,0.76,6.87,0,0,0,0,0,0,0,463,210,370,202,368,195,435,205,,,,,,,0.05,0.0,0.14,0.19,1.72,1.25,424,264,373,68,313,139,367,117,0.75,0.0,19.883333333333333
True,False,100.0,100.0,550839,0,0,-2,2,0,3,3.8,0.0,1,522,0,612,False,174,157,53,656,2.1,False,517,0.0,False,,0,18,6,13405,0,12863,0,0,6.4,552,73.0,225,574,False,656,843,1,0,1,20,0,0,0,0,0,0,3,92,101.2,108.6,156,36.7,9,1.63,0.76,2.39,16.29,0,0,0,0,0,0,0,401,188,289,172,217,126,335,167,,,,,,,0.17,0.0,0.08,0.25,1.74,2.14,158,95,664,260,284,127,570,218,0.96,0.11,33.535356331168835
True,False,,,499726,0,0,0,0,0,3,0.0,0.0,0,67,0,683,False,174,603,45,548,0.0,False,523,0.0,False,,0,18,6,1412,0,1071,0,0,0.0,560,241.0,100,212,False,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,723,293,720,293,701,284,723,293,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,425,265,374,69,728,294,724,301,0.0,0.0,0.0
True,False,,,611920,0,0,0,0,0,2,0.0,0.0,0,314,0,684,False,174,603,40,739,0.0,False,285,0.0,False,,0,18,6,3158,0,2536,0,0,0.0,301,241.0,299,185,False,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,652,246,640,245,602,237,652,246,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,721,228,160,98,659,245,609,210,0.0,0.0,0.0
True,False,0.0,0.0,611917,0,0,0,0,0,3,0.0,0.0,0,306,0,689,False,172,277,45,738,0.0,False,716,0.0,False,,4,18,6,790,0,802,0,0,0.0,748,241.0,100,618,False,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,767,325,764,325,748,318,767,325,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,489,308,438,112,769,326,763,320,0.0,0.0,0.0
True,False,0.0,0.0,519321,0,0,0,0,0,2,0.0,0.0,0,13,0,699,False,39,281,40,603,1.0,False,186,0.0,False,,4,18,6,1051,0,1123,0,0,0.2,205,241.0,129,618,False,603,13,0,0,0,0,0,0,0,0,0,0,0,4,1.0,0.2,0,0.1,0,0.0,0.0,0.0,0.04,0,0,0,0,0,0,0,545,193,519,191,577,215,549,195,,,,,,,0.0,0.0,0.0,0.0,0.28,0.0,690,200,129,70,469,163,743,253,0.0,0.0,1.0
True,False,,,592736,0,0,0,0,0,2,0.0,0.0,0,312,0,700,False,174,603,40,716,0.0,False,364,0.0,False,,0,18,6,2528,0,1748,0,0,0.0,396,241.0,352,618,False,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,649,243,637,242,599,234,649,243,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,717,224,156,94,656,242,631,219,0.0,0.0,0.0
True,False,,,485055,0,0,-4,4,0,1,1.2,0.0,0,34,0,716,False,174,603,41,493,2.8,False,366,0.1,False,,0,18,6,47681,0,37037,0,0,4.1,398,57.0,79,254,False,493,540,0,0,1,11,0,0,0,0,0,24,0,86,208.2,10.1,0,21.7,6,0.0,0.01,0.01,11.8,0,0,0,0,0,0,0,302,28,462,14,615,50,393,28,,,,,,,0.0,4.0,0.0,0.0,1.97,1.83,634,38,179,48,162,25,416,58,1.0,0.17,17.495
True,False,0.0,0.0,623095,0,0,0,0,0,3,0.0,0.0,0,359,0,717,False,83,343,45,755,0.0,False,729,0.0,False,,4,18,6,468,0,417,0,0,0.0,762,114.0,3,618,False,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,769,327,767,327,751,320,769,327,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,492,310,441,114,771,328,785,334,0.0,0.0,0.0
True,False,,,574799,0,0,0,0,0,3,0.0,0.0,0,99,0,729,False,174,603,45,683,0.0,False,12,0.0,False,,0,18,6,1210,0,705,0,0,0.0,17,241.0,51,556,False,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,755,318,752,318,735,310,755,318,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,469,297,418,101,758,319,725,302,0.0,0.0,0.0
True,False,,,100041880,0,0,0,0,0,5,1.2,0.0,1,29,0,749,False,174,603,11,7,0.0,False,556,1.3,False,,0,18,6,43860,0,23721,0,0,52.7,594,13.0,20,551,False,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,4,2,10,0,1,2,19,563,13,541,13,492,13,563,13,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,792,8,13,13,573,13,670,15,0.0,0.0,65.9298223494342
True,False,,,501620,0,0,0,0,0,2,0.0,0.0,0,106,0,760,False,174,603,40,552,0.0,False,123,0.0,False,,0,18,6,761,0,420,0,0,0.0,132,107.0,51,419,False,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,622,220,609,218,569,208,622,220,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,681,192,120,62,629,219,718,243,0.0,0.0,0.0
True,False,100.0,100.0,135720,0,0,-1,1,0,2,1.0,0.0,0,280,0,767,False,174,440,44,71,1.6,False,159,0.0,False,,0,18,6,9931,0,7767,0,0,3.6,173,14.0,40,385,False,71,842,0,0,1,18,0,0,0,0,0,0,0,104,242.0,34.4,72,34.9,9,0.4,0.12,0.52,17.19,0,0,0,0,0,0,0,275,104,391,137,304,93,343,115,,,,,,,0.04,0.0,0.01,0.05,1.84,1.92,501,87,254,167,366,120,617,213,0.96,0.11,15.92
True,False,,,511499,0,0,-2,2,0,3,2.2,0.0,5,342,0,768,False,174,603,58,574,3.2,False,658,0.1,False,,0,18,6,46727,0,36001,0,0,7.2,687,73.0,55,545,False,574,908,2,2,2,20,0,0,0,2,0,0,2,151,183.8,208.3,236,62.3,11,2.96,1.55,4.51,17.39,0,0,0,0,0,0,0,328,148,204,138,150,96,260,135,,,,,,,0.29,0.0,0.15,0.44,1.72,1.98,92,59,715,289,130,58,454,162,1.09,0.2,38.651607142857145
True,False,100.0,100.0,487117,0,0,0,0,0,4,0.7,0.5,0,147,0,123,False,174,501,55,497,1.3,False,219,0.3,False,,0,19,21,90193,0,86868,0,0,5.1,241,104.0,55,387,False,497,385,1,0,1,9,0,0,0,0,0,0,2,97,80.0,68.5,104,25.0,3,1.13,0.66,1.79,6.39,0,0,0,0,0,0,0,416,39,339,36,268,41,378,40,,,5.0,,,,0.26,0.0,0.15,0.41,1.49,2.1,120,33,700,60,427,43,327,52,0.7,0.23,29.438700757575752
True,False,100.0,100.0,214590,0,0,0,0,4,2,5.7,0.5,5,0,0,388,False,174,498,45,231,3.3,False,700,6.4,False,,0,19,21,1500048,0,1043373,0,0,26.2,733,241.0,188,531,False,231,3154,2,6,6,59,1,0,0,1,0,0,15,496,807.4,531.5,188,152.7,35,1.18,2.75,3.93,56.95,0,0,0,0,0,0,0,31,12,67,12,191,35,72,8,,,,,,,0.03,0.0,0.08,0.11,1.63,1.68,377,63,326,197,112,24,58,20,1.0,0.17,119.50201831501832
True,False,100.0,100.0,213999,0,0,0,0,0,3,0.7,0.5,2,130,0,511,False,174,517,50,226,1.4,False,760,0.1,False,,0,19,21,16810,0,21389,0,0,8.0,774,139.0,153,491,False,226,1769,0,1,3,31,0,0,0,7,1,0,0,221,281.8,213.9,51,54.7,20,0.39,0.89,1.28,30.15,0,0,0,0,0,0,0,252,114,195,132,340,183,281,148,,,,,,,0.02,0.0,0.05,0.07,1.53,1.58,206,127,583,209,415,193,442,156,1.02,0.15,40.655350198412705
True,False,0.0,0.0,57531,0,0,-3,3,1,4,0.0,0.0,0,352,0,512,False,33,206,52,686,3.0,False,33,0.8,False,,2,19,21,386496,0,484346,0,0,8.1,42,107.0,28,558,False,686,834,1,4,4,18,0,0,0,1,0,0,3,111,72.0,139.5,194,39.5,11,2.2,0.91,3.11,17.83,0,0,0,0,0,0,0,419,40,260,28,185,37,326,36,,,,,,,0.24,0.0,0.1,0.34,1.92,1.94,159,41,628,45,144,21,225,39,1.19,0.43,42.718940476190475
